ID,PRODUCT,SLOGAN,DESCRIPTION,CHARACTERISTICS,LISTA_URL
12,RABBIT,plug anal con pompón de conejito,"Rabbit: Tu Puerta a un Universo de Sensaciones Descubre Rabbit, no solo un plug anal, sino un compañero en tu viaje hacia el placer y la autoexploración. Diseñado para armonizar con tu cuerpo, Rabbit combina confort y estilo con su delicado pompón, agregando una dimensión lúdica a tus momentos de intimidad.Transforma Tu Experiencia, Explora Nuevas Facetas Rabbit no es solo un juguete, es un catalizador para liberar tu creatividad. Perfecto para sumergirte en el papel de personajes traviesos o aventuras de rol, su pompón aporta una mezcla única de sensualidad y fantasía."," Únicas para Placer Sin LímitesDimensiones del plug: Longitud 6.6 cm, Diámetro Máximo 2.8 cm.Longitud del pompón: 9 cm.Material: Pelo sintético de alta calidad.Peso ligero: 38g.Incluye bolsa de satén para almacenamiento y protección.Un Juego de Sensaciones a Tu Alcance Permítete ser seducido por la suavidad del pompón de Rabbit, ideal para despertar tus sentidos antes de la acción principal. Siente su roce en diversas partes de tu cuerpo, elevando tu nivel de excitación.Controla el Clima de tu Placer Aprovecha el metal de Rabbit para jugar con temperaturas. Refrigéralo para un escalofrío excitante o sumérgelo en agua tibia para una sensación más envolvente y acogedora.Mantenimiento y Cuidado Maximiza tu experiencia con Rabbit utilizando tu lubricante anal preferido. Para mantener su higiene, lávalo con agua tibia y jabón neutro antes y después de cada uso, o elige nuestro Limpín Bactericida para una limpieza profunda.Rabbit: No solo un Juguete, sino una Aventura Sensorial Completa Prepárate para explorar un mundo de placeres con Rabbit. Más que un juguete sexual, es tu compañero en un viaje de descubrimiento, juego y sensualidad. Ver características y medidasTamaño plug L: 6.6cm Max Dia.: 2.8cmLogitud pompón: 9cmFabricado en pelo sintéticoPeso 38gIncluye bolsita de satén para su conservación.Limpiar antes y después de cada uso con agua templada y jabón o con Limpín Bactericida ",https://www.amantis.net/rabbit-plug-anal-pompon-conejito/
13,Kit de 3 Plugs anales con diamante BLACK STAR Plugress,,"Descubre la nueva línea de plugs anales PLUGRESS, las formas más impactantes al tacto y a la vista para los juegos oscuros más profundos.No importa la experiencia que tengas en los juegos anales, ni siquiera hace cuánto que no visitas esas habitación. Lo importante es que encuentres algo adecuado para cada momento. Los plugs PLUGRESS te permiten progresar poco a poco en tus dilataciones desde lo más pequeño hasta el que te dejará la boca abierta solo de pensarlo.BLACK STAR propone tres plugs oscuros metalizados con un diamante trasero, embelleciendo, impactando y estimulando a la vez. Su peso y su material metálico es un perfecto transmisor de temperatura, enfríalos con unos hielos o caliéntalos en agua templada a tu gusto. Su textura ultra lisa desliza como pocos con unas gotitas de tu lubricante anal de confianza.",Pequeño L: 7.0cm Max Dia.: 2.7cm 50gMediano L: 8.0cm Max Dia.: 3.4cm 90gGrande L: 9.0cm Max Dia.: 4.2cm  160gIncluye bolsita de satén para su conservaciónLimpiar antes y después de cada uso con agua templada y jabón o con Limpín Bactericida ,https://www.amantis.net/kit-3-plugs-anales-diamante-black-star-plugress/
14,CUORE TRÍO,Kit de 3 plugs con corazón,"Descubre la nueva línea de plugs TRIO, una propuesta progresiva y original que te ayudará a adentrarte en el maravilloso mundo del placer anal. Una línea elaborada con materiales de primera calidad para que puedas disfrutar de las mejores sensaciones a tu ritmo.No importa la experiencia que tengas en los juegos anales, lo importante es encontrar algo adecuado para cada momento. Los plugs TRIO te permiten progresar poco a poco en tus dilataciones desde tu vertiginoso primer contacto hasta la apertura total de tu mente y tus sensaciones con los tamaños más atrevidos.Enamórate de CUORE y sus tres plugs de metal oscuro rematados con un hermoso diamante en forma de corazón. Los plugs de CUORE son una declaración de amor al sexo anal que decorará tu ano estimulando a tu pareja con los destellos de su brillante corazón. Sumerge CUORE en un poco de agua tibia o enfríalo con unos hielos y podrás sentir tu corazón palpitar al ritmo de un estimulante juego de temperaturas y contrastes. Su textura ultra lisa desliza como pocos con unas gotitas de tu lubricante anal de confianza.Enamórate del sexo anal a tu ritmo con CUORE.",Pequeño L: 7.0cm Max Dia.: 2.7cm 50gMediano L: 8.0cm Max Dia.: 3.4cm 90gGrande L: 9.0cm Max Dia.: 4.2cm  160gIncluye bolsita de satén para su conservaciónLimpiar antes y después de cada uso con agua templada y jabón o con Limpín Bactericida ,https://www.amantis.net/cuore-trio-kit-3-plugs-corazon/
15,MUST SPHERES,Bolas Vibradoras Controladas por APP,"MUST Spheres es una experiencia revolucionaria en el ejercicio de Kegel y el disfrute íntimo. Diseñadas para parejas y usuarios individuales, estas bolas vibradoras son la última innovación en juguetes interactivos. Con control remoto a través de una aplicación móvil, MUST Spheres ofrece discreción y placer sin límites, sin importar la distancia."," Destacadas:Control Remoto a Través de Aplicación Móvil: Gestiona la intensidad y los patrones de vibración desde cualquier lugar del mundo para una experiencia compartida o personalizada.Diseño Ergonómico y Discreto: Su forma y tamaño han sido cuidadosamente diseñados para un uso seguro y confortable. Hecho con silicona suave de grado médico, es completamente seguro para el cuerpo.Personalización de Patrones de Vibración: Crea y guarda tus propios patrones de vibración o selecciona entre los preestablecidos para una experiencia a medida.Sincronización con Música y Sonidos: Aumenta tu placer sincronizando las vibraciones con tu lista de reproducción favorita o con sonidos ambientales.Resistente al Agua: Totalmente impermeables, las MUST Spheres son perfectas para añadir un poco de emoción a la ducha o al baño.Batería de Larga Duración: Carga rápida a través de USB y batería de larga duración para disfrutar sin preocupaciones de interrupciones.Modo Silencioso: Su motor silencioso garantiza discreción, para que puedas usarlas donde quieras sin llamar la atención.Modo Sencillo: Para esos momentos en los que prefieres la simplicidad, activa la vibración fácilmente desde su rabito.Beneficios:Fortalece las Relaciones a Larga Distancia: Con las MUST Spheres, la distancia ya no es un obstáculo para la intimidad de la pareja.Exploración de Nuevas Sensaciones: Diseñadas para estimular y explorar, brindan la oportunidad de descubrir nuevas dimensiones del placer, ya sea solo o acompañado.Interactividad y Diversión: Introduce una nueva forma de juego en tu vida íntima, incrementando la diversión y la conexión con tu pareja. Ver características y medidasBolas chinas con vibraciónControladas por APP o desde control directoMedidas: 3,5cm de diámetro x 21cm (longitud total)Material SiliconaRecargables por USB (cable incluido)Sumergibles ",https://www.amantis.net/must-gira-bolas-vibradoras-controladas-por-app/
16,TOK anal 10,Vibrador anal con 10 modos de vibración,"El vibrador anal más vendido de amantis ahora es un 10% más potente y con 10 programas diferentes de vibración. TOK anal 10 es, obviamente, un juguete totalmente unisex, un fantástico explorador de los placeres anales, sea cual sea tu sexo o el grado de experiencia en esta materia. De suavísima y deslizante silicona, tiene la elasticidad necesaria para adaptarse cómodamente en tu interior, pero a la vez la consistencia justa para adentrarse lentamente pero con decisión y suavidad en un cuerpo que cada vez será más receptivo y con ganas de pasarlo bien y que se encontrará ahora más preparado para disfrutar de una buena sesión de sexo anal más severo. Además su vibración se reparte desde la bala vibradora de su base por todo tu TOK anal 10, ayudándote a despistar y relajar tu cuerpo antes de comenzar su recorrido de placer. Simplemente lubrícalo con Desliz! de agua (por ejemplo) y acaricia circularmente la zona con la puntita de tu TOK anal, después muy lentamente introduce una a una las bolitas tailandesas y juga con ellas girándolas sobre sí mismas o como quieras, al ser la primera tan pequeñita entrará con gran facilidad, el resto... entrarán solas, pero no dejes de probar a sacarlas todas a la vez durante el orgasmo, algún espasmo, sensaciones extrañas de vacío, escalofríos o tener toda la piel de gallina pueden acompañar y potenciar el que será uno de los mejores orgasmos de tu vida. Además es totalmente sumergible, así que podrás disfrutarlo en tu ducha o baño.¿No crees que ya TOKa?","   • longitud total con bala 16 cm (13Cm practicables), diámetro máximo (bola más ancha) 3,3 cm, mínimo (bola más estrecha) 1,8cm, diámetro entre bolas 1,2, 1,4 y 1,6 cm    • fabricado en silicona médica, 100% antialérgico y sin olores    • usa 3 pilas LR44 (incluidas)    • bala vibradora de 6 cm    • desmontable para su limpieza    • sumergible ",https://www.amantis.net/tok-anal-10-vibrador-anal-10-modos-vibracion/
17,BOMBONS,delicias anales de silicona,"Uno de esos momentos... Estáis de noche en vuestro sofá, fuera llueve, y os apetece algo muy dulce. Una caja de bombones... mmmhhh... A ver, cual cojo... éste, o mejor éste otro... En amantis te ofrecemos nuestra particular caja de bombones... anales. Dos bombones en forma de plugs de distinto tamaño, y de una suavidad y flexibilidad sorprendentes, y de postre dos tiras de bolas tailandesas, fáciles de agarrar gracias a su base curvada: podrás asirlas y meter y sacar, meter y sacar.... al ritmo que el cuerpo pida, y probar las diferentes formas que tu nueva caja de bombones de amantis te ofrece. Estos bombones son 100% de silicona médica, son de una suavidad y ternura deliciosa, pero resistentes y seguros. Podrás hervirlos o meterlos en el lavavajillas si quieres una higiene total. La silicona médica es el mejor material para disfrutar del placer anal. simplemente aplica unas gotitas de Desliz! anal antes de empezar a descubrirlos y entrégate a sus deliciosas formas.   Ideal combinación de tamaños y formas para iniciarse placenteramente en el sexo anal. En el caso de las bolas tailandesas, con sus diferencias de grosor, experimentarás eléctricas sensaciones al pasar de una bola más pequeña a una mas gordita..¿Qué dices? ¿Apetece un bombón?","  · 2 bolas tailandesas + 2 plugs anales  · 100% silicona médica  · Base de seguridad amplia para evitar accidentes  · Limpiar con limpín jabón bactericida antes y después de su uso  · Materiales seguros, no contiene ftalatos  · Mantener en lugar seco  Medidas: Bolas Thailandesas medianas: 			Longitud insertable: 12 cm 			Diametro bola pequeña: 2 cm 			Diametro bola mediana: 2.5 cm 			Diametro bola grande: 3 cmBolas Thailandesas grandes: 			Longitud insertable: 16 cm 			Diametro bola pequeña: 2 cm 			Diametro bola mediana: 2.5 cm 			Diametro bola grande: 3 cm 			Diametro bola súper grande: 3.5 cm  Plug mediano: 			Longitud insertable: 9 cm 			Diametro mínimo: 1 cm 			Diametro máximo: 2.5 cm  			  Plug grande:  			Longitud insertable: 11 cm 			Diametro mínimo: 1.5 cm 			Diametro máximo: 3.5  ",https://www.amantis.net/bombons-delicias-anales-silicona/
18,TOK2 bala vibradora con mando,más potente y recargable,"¿Te ha pasado alguna vez que bajas a tomarte una cañita rápida sin grandes expectativas y acabas viviendo una de las mejores noches de tu vida? pues eso, más o menos, es lo que sentirás con TOK2. Su tamaño reducido y su diseño discreto viene a recordarnos eso de ""menos es más"", ¡pero cuidado!, no subestimes a nuestra pequeña amiga, su potencia te sorprenderá y con sus 10 programas de vibración te garantizamos que tienes aseguradas muchas horas de juego y placer. Además si te gusta experimentar con tu sexualidad, probar cosas nuevas y unir sexo y diversión, esta bala es ideal para ti ya que te ofrece un montón de posibilidades, y gracias a que es increíblemente silenciosa y que su mando a distancia no llamará la atención de nadie, podrás disfrutar de tu sexualidad más allá de las puertas de tu casa. Introdúcela bajo la ropa íntima o en el interior de tu vagina, entrégale el mando a quién tú quieras y sal a disfrutar de placenteras aventuras gracias a sus 8 metros de alcance. Disfrutarás del placer más absoluto con total discreción.Por todo esto seguramente TOK2 sea uno de los productos más vendidos de amantis, y de los que más experiencias amánticas os hagan vivir. Así que si tú también quieres una sexualidad a prueba de balas, no te lo pienses más y empieza a disfrutar con nuestra querida TOK2 desde ya. Ahora además te llevarás de regalo una bolsita de viaje, para que tengas tu bala TOK2 siempre cargada y lista para emprender la aventura... y es que no hay sexualidad que se resista a nuestra bala favorita.","100% Sumergible. (ojo el mando no)100% Recargable. (cargador USB incluido)10 programas de vibración (3 niveles de intensidad + 7 programas)Fabricado en ABS (100% compatible y muy bueno con el cuerpo)Alcanza 8 metros de distancia.Dimensiones bala: largo 7.5Cm, ancho 2Cm.Incluye bolsita de viaje.Disponible en color negro, púrpura y fucsia.No apto para juego anal. ",https://www.amantis.net/tok2-bala-vibradora-mando-mas-potente-recargable/
19,DUAL LIPPA,masturbador masculino doble,"A muchos nos surge la duda a lo hora de decidir entre un masturbador con forma de vagina o uno con forma de boca… Pero, ¿por qué no tener ambas en un solo juguete? Este increíble masturbador tiene dos canales de entrada, uno con forma de boca y, en su parte opuesta, otro con forma de vagina. Es tan difícil resistirse a los carnosos labios de su boca como a los tersos y delicados labios de su vagina. Tu única tarea es decidir qué te apetece más en cada momento y qué combinaciones hacer. Las estrías internas de cada parte te transmitirán la sensación de estar metiéndola en una vagina o una boca de verdad. Pero, lo mejor es que en el medio del juguete las estrías cambian, de modo que podrás probar lo que se siente jugando con una boca y una vagina ¡A LA VEZ!. Además, está hecha de ciberpiel para que disfrutes de la sensación más realista que existe. Empuja, ¡por un lado, por el otro, o por los dos…! ¡Hasta que ya no puedas resistirte a DUAL LIPPA!.Cómo se utiliza el masturbador DUAL LIPPA:Aplica un poco de lubricante a base de agua en tu pene, en el juguete o en ambos e introduce tu miembro por su canal de entrada. Puedes cogerlo con una mano o con las dos y también jugar solo o en compañía. Si dejas que sea otra persona la que dirija la situación, podrás masturbarte en modo “manos libres” mientras la otra persona se excita de ver cómo te da placer a través del juguete.Consejos: no utilices aceite mineral, lubricantes a base de aceite o lubricantes a base de silicona. Después de su uso, lava el juguete con agua tibia, Limpín y déjalo secar al aire.","Material: TPE (ciberpiel)Textura: muy blando, elástico y suaveMedidas: 20 cm de profundidad × 7,5 cm de diámetroConsejos: no utilices aceite mineral, lubricantes a base de aceite o lubricantes a base de silicona. Después de su uso, lávalo con agua tibia, Limpín y déjalo secar al aire. ",https://www.amantis.net/dual-lippa-masturbador-masculino-doble/
20,SAZZIA,masturbador hiperrealista,"El diccionario define SACIAR como el acto de satisfacer un deseo o una necesidad del cuerpo, del espíritu o de la mente… ¿Adivinas por qué se llama así este juguete?SAZZIA es el nuevo masturbador con forma de vagina hiperrealista. Si algo caracteriza este juguete es el cuidado de los detalles para ofrecer una experiencia altamente realista. El tacto de sus labios es tan fino y detallado que se te hará complicado distinguirlos de unos de verdad. Además, tiene un pequeño ombligo en la mitad de la parte superior, y un pequeño ano debajo de la vagina. Fabricado en suave ciberpiel. Es probable que te pases un buen rato acariciándolo o apretujándolo del gustito que da, tú verás con qué parte del cuerpo lo haces… Pero lo mejor de todo es que la rugosidad interna está tan conseguida como la parte  externa. Puntos, ribetes y estrías de distintos tamaños se combinan para que cuando la metas tu pene se deleite al máximo.Sazzia tus deseos más calientes con este masturbador que hará que tus sesiones íntimas pasen a otro nivel.Cómo se utiliza el masturbador SAZZIAAplica un poco de lubricante a base de agua en tu pene, en el juguete o en ambos e introduce tu miembro por su canal de entrada. Puedes cogerlo con una mano o con las dos y también jugar sólo o en compañía. Si dejas que sea otra persona la que dirija la situación, podrás masturbarte en modo “manos libres”, mientras la otra persona se excita de ver cómo te da placer a través del juguete.Consejos: No utilice aceite mineral, lubricantes a base de aceite o lubricantes a base de silicona. Después de su uso, lave con agua tibia, Limpín y deje secar al aire.","Importante: Vagina único canal de entrada. El ano no tiene entrada.Material: TPE (ciberpiel)Textura: Muy blando, elástico y suaveMedidas: 18cm de profundidad × 10,5cm de diámetro ",https://www.amantis.net/sazzia-vagina-hiperrealista-amantis/
21,MAGIC CUP,Masturbarse mola un huevo,"Masturbarse mola un huevo y si es con cualquiera de nuestros huevos masturbadores Magic Cup, la experiencia será épica. Bajo su cáscara este huevo tamaño XL esconde todo un mundo de sensaciones que hará que la masturbación alcance una dimensión completamente nueva.  Elige tu experiencia Magic Cup entre una de sus seis irresistibles formas y prepárate para sentir las intensas sensaciones que estos huevos son capaces de despertar en ti. Una jugosa boca, una carnosa vulva o un estrecho ano harán la experiencia tan deliciosa e increíble que te volverás incondicional de la dieta que recomienda un huevo al día.Magic Cup Naranja: su delicada vulva esconde una estructura interna en líneas que te lleva a su interior, donde disfrutarás sensaciones cambiantes gracias a sus anillos estriados y un final punteado.Magic Cup Azul: Una vulva carnosa con un marcado Punto G te invita a un interior de seductores anillos de estrías que te harán recrearte en cada penetración.Magic Cup Morado: Una hermosa vulva estilo mariposa, con labios menores desplegados, te seduce para encontrar su marcado Punto G y disfrutar su interior de deliciosas estrías.Magic Cup Rosa: Una boca carnosa  y seductora te arrastra a un delicioso interior de marcadas líneas con un irresistible final punteado de efecto lengua.Magic Cup Verde -Descubre las delicias de un ano realista con una entrada muy estrecha y las potentes sensaciones de las estrías más marcadas de toda la gama.Magic Cup Rojo -> Una vulva estilo tulipán que esconde sensaciones increíbles con múltiples puntos alineados que te arrastrarán hasta su húmedo y delicioso fondo.","Cuando hayas acabado de disfrutar con tu Magic Cup utiliza Limpín para limpiarlo, sécalo bien y vuelve a guardarlo en su carcasa hasta la próxima.Huevo masturbador para pene6 modelos diferentes (boca, ano y 4 vulvas/vaginas)Material: TPEMedidas: 10.6cm de largo * 6.2cm de diámetro (elástico) ",https://www.amantis.net/magic-cup-6-masturbador-masculino/
