Unnamed: 0,ID,DATE,RATIO,ID_USERS,COMMENT
3154,177,2024-01-20,5,865,"Perfecto para lavar el recto para tener sexo anal. Hace su función a la perfección.La cantidad de agua que introduce en el recto es la adecuada, al menos en mi opinión.Luego depende de cuánto haya que limpiar lo uso una o dos veces hasta que creo que tengo el recto limpio para que no haya pérdidas indeseadas a la hora de tener sexo anal.Con un poquito de lubricación entra sin ningún problema.Lo prefiero a otras duchas anales aunque la zona insertable sea mayor que en las otras usándolo como si fuera un pequeño dildo para empezar a dilatar y estimular el ano.Yo lo uso en posición vertical e introduce el agua dentro del ano sin ningún problema."
3155,177,2023-12-12,1,866,"No es nada práctica para usar como limpiadora.Lo primero es que es dificil controlar el boton en ""esa posición""Lo segundo es que es demasiado ancha para usarla de entrada como limpiadora.Hay otras de pera que hacen la misma función y son mucho más prácticas.No la recomendaría."
3174,193,2023-12-30,5,640,"Queda genial y da mucho morbo. Le da un toque brillante al culo que es imposible resistirse. El tamaño pequeño es el ideal para principiantes, no se mueve una vez dentro, el material es de muy buena calidad."
3175,193,2023-11-25,5,1335,"Muy cómodo de poner, y al ser de metal, es fácil de lavar y se puede jugar con agua calentita previamente para mayor sensación de placer. Además el corazón de fuera es muy bonito!"
3176,193,2023-10-29,5,102,Compré el mediano y decir que el tamaño mas que correcto (ni muy grande ni muy pequeño) verselo puesto a tu pareja da muchísimo morbo. Recomiendo un lubri de silicona para este tipo de plugs de metal.
3177,193,2023-10-02,5,865,Da Justo en la diana!!
3178,193,2023-08-23,5,899,"Teníamos curiosidad y cogimos el tamaño pequeño, que para llevarlo puesto durante el acto o en cualquier momento, me parece que es el tamaño ideal, quizás para jugar vayan mejor los otros tamaños.La verdad que es una joya digna de llevar..."
3179,193,2023-07-23,5,1675,Teníamos curiosidad en probar un plug anal de metal....y la verdad que estamos muy satisfechos.Nos decidimos por el grande y fue un acierto
3342,311,2024-01-11,5,882,"Muy buen plug para iniciarse en el anal. Su tamaño permite insertarlo sin dificultades aunque es recomendable el uso de lubricante (sobre todo si vas a llevarlo un rato puesto para que no resulte molesto). Es fácil de limpiar aunque es cierto que el embellecedor de plástico se puede salir de su sitio al extraerlo si no lo haces con suficiente cuidado. En general y por su precio, me parece una compra estupenda."
3343,311,2023-12-25,5,1731,Entra en cualquier medida de culo aunque hay que tener cuidado ya que si dilatas rápido puede haber sorpresa
3344,311,2023-12-18,4,38,Super cómodo pero cuidado los que dilantan mucho ya que puede meterse mucho
3345,311,2023-07-03,5,354,"Hola buenas, plug anal pués es muy cómodo comparado con otros más grandes o duros este lo puedes llevar bien puesto de paseo jaja"
3380,205,2024-01-04,5,477,"Muy bonito y original con las medias todo de una pieza al cuerpo, queda muy bien puesto y estiliza mucho ."
3381,205,2023-08-14,5,395,"Queda muy bien, se ajusta perfectamente al cuerpo, yo soy grandota y no he tenido problema ninguno, no se marca y la textura es suave."
3382,205,2023-08-08,5,609,Lo que más me gusta de este body es poder usarlo para salir por ejemplo debajo de un vestido y que disfrute viendo las medias y luego se lleve la sorpresa al quitarme la ropa. Uso una 42/44 y me va bien.
3386,369,2023-12-31,3,812,"Es un poco justa, hay que utilizar mucho lubricante para que entre completamente."
3387,369,2023-11-19,5,1495,"Se adapta bien en el pene, pero a mi pareja le hace algo de daño al principio por el grosor. Ese punto mas de largo y ancho le gusta bastante. Tiene buen tacto."
3388,369,2023-10-26,2,616,"Me daba mucho morbo el probarlo con mi chica, pero me ha decepcionado un poco. Es bastante estrecho para introducir el pene y demasiado corto, se queda lejos de la base y al poner la goma en los testículos no llega bien y se va escurriendo hasta que se sale, no sé si me explico bien.Por otro lado se dobla al tratar de introducirlo ya que el pene no llega hasta el final quedando blandengue esa zona.Lo dicho un poco decepcionado con las sensaciones, eso sí tu pene se engrosa bastante pero no tiene la firmeza necesaria en la punta para poder introducirlo."
3389,369,2023-10-26,1,346,"No me sirve de nada. Es muy corto, me cubre poco más de la mitad de la longitud en ereccion, y aunque sea elástico, la anilla tira de los testículos y me hace bastante daño. Aprieta bastante y es incómodo.Mi pareja me dijo que ni de broma sumar eso a mi pene, así que no lo hemos probado, lo guardo para colgar a modo de calcetín en la chimenea por Navidad o lo que se me ocurra."
3390,369,2023-07-11,4,548,"A mi pareja le ha encantado, cuesta un poco ponerlo, pero es impresionante"
3395,208,2023-07-08,3,1355,"Después de usarlo un tiempo se puede decir que placer da, hace su función. Quizá algo pequeño pero suficiente para sentirlo. La ventosa va bien y se agarra. La única pega sería el ruido....hace bastante , es comprensible por el movimiento pero seguro que podrían apañarlo."
3396,209,2023-07-30,5,1224,"Está genial, producto muy versátil. No me arrepiento para nada, lo he podido usar con varios dildos y GUAU. Me daba miedo el tema limpieza y a mano no se quedaba limpio del todo y había que tener cuidado que no se oxidaran las partes metálicas. Un día me dió por meterlo en la lavadora en un programa suave para camisas (40 ºC) y quedó genial, conseguí por fin que se fuera el mal olor del todo. Está como el primer día, y lo que le queda =)"
3499,210,2024-01-20,5,740,Nunca hubiera esperado semejante realismo. Increible sensación y tacto. Además a un precio inigualable. Nada que envidiar a los Fleshlight oficiales.
3502,182,2023-08-24,5,1658,Pinchar pincha. De primeras asusta un poco si eres aprendiz como yo. Pero con cuidado y acostumbrándote a la sensación es muy estimulante y diferente a todo lo que había probado.
3521,214,2024-01-05,3,718,"Es un lubricante bueno aunque esta marca se seca rápido, eso si huele muy bien a fresa y le da un toque dulce a la diversión"
3522,214,2023-11-20,5,1073,"Son Fabulosos para llevar a todos lados y tener varios sin que se sequen, me encanta y el olor"
3523,214,2023-10-14,5,899,"Nos lo regaló Amantis con un pedido y nos encanta, tiene un aroma muy agradable que ayuda a crear un ambiente diferente, además de que es ideal para llevarlo encima... Nunca se sabe cuándo puede hacer falta."
3528,235,2024-01-17,5,1224,"La verdad que cuesta meter más que otros anales porque es como muy fino y endeble entre bola y bola. Probaré más a ver qué tal, lo mismo es cuestión de práctica. Gustar gustó;)"
3529,235,2024-01-03,5,766,Son ideales tanto para mi como para mi pareja. El tamaño y forma de las bolitas hace que sea muy fácil excitarse y poder llegar al climax haciendo sexo anal. A mi pareja ponerselo sujetandole el pene le resulta gratificante!Lo recomiendo!Además es muy fácil de lavar
3530,235,2023-09-24,5,1830,Muy recomendable para combinarlo con masturbación propia o mutua.
3531,235,2023-09-07,5,254,"Si os gusta el sexo anal estás bolas son imprescindibles!. Tienen un diseño muy bien pensado, ya que las bolas que primero van a entrar por el ano son más pequeñas que las que se encuentren más cercas a la anilla. Además cada una de las bolas tienen incrustadas unos relieves, lo que hace realmente agradable usarlas.La anilla es bastante grande por lo que se pueden usar sin miedo porque no hay riesgo de perder el juguete ."
3549,372,2023-07-25,5,766,"se lo regalé a mi pareja, sobre todo para esos días que no estamos juntos, al principio pensaba que no la gustaría mucho o que tendría una sensación extraña con este producto pero oye, le ha encantado!!los orificios y que esté tan bien hecho, le da un toque único"
3559,446,2024-01-11,5,33,"De lo mejor que he comprado en AMANTIS. Sencillo, humilde, pero brutal. Un poco de lubricante y ya depende de tu ansia, si quieres disfrutar, juega con el bastante rato, parando y ralentizando los movimientos. Os aseguro que silo hacéis le final es apoteósico."
3560,446,2023-08-31,4,1483,"No está sobre todo si te lo haces es diferente, un sensación entre placer y uhhhhh, lo mejor es que te lo quien cuando estás a punto y terminar en...."
3561,446,2023-08-05,4,346,"Es muy suave. Quizás demasiado.Se estira muchísimo, super elástico.Pero para lo que vale está bien para probar cosas nuevas"
3576,292,2023-10-16,5,304,"Es súper, ya había utilizado otros de otras marcas pero no me habían gustado nada. Fácil de limpiar y se puede utilizar varias veces si lo conservas bien"
3577,292,2023-10-14,5,899,"Se lo regalé a mi chico y cuando viaja solo nunca falta en la maleta, como él dice, es pequeñito pero muy flexible y matón, se queda solo en la puntita pero da muy buenos masajes..."
3578,292,2023-07-11,4,606,"Lo compré por completar un pedido, por el precio, merece la pena es una sensación un poco distinta de la estimulación manual, aunque quizás se queda un poco corto de tamaño, es cierto que había probado otros y me pasaba lo mismo, quizás con este se lleva mejor al ser más blandito."
3605,205,2023-08-10,5,81,"Lo vi y no pude resistirme a probarlo, me dio mucho morbo el hecho de que tuviera tirantes y puesto es una auténtica fantasía. Viene presentado en una caja muy elegante ideal para luego poder guardar cosas eróticas."
3610,244,2024-01-18,5,744,"Este lubricante es buenisimo, comenzando por la relacion calidad cantidad y precio..aunque se venda para uso anal, tambien es muy bueno para uso vaginal ya que dura mucho mas y si se humedece vuelve a recuperar su fluidez.no huele ni manchaTotalmente recomendable"
3611,244,2024-01-14,5,882,"Nuestro inseparable compañero, a ti, que haces más fácil nuestro día a día, evitando que existan fricciones en nuestra pareja, lubricando los engranajes de nuestro amor. A ti amigo mío, te doy las gracias."
3612,244,2024-01-02,5,33,"Buenas tardes, hemos probado muchos productos de este tipo de distintas marcas, con bases de agua o de silicona y desde luego este es el mejor producto de todos. Es muy agradable, no mancha, no es grasiento ni pegajoso y con una pequeña cantidad es suficiente. Así que para nosotros es muy recomendable y seguiremos usándolo, muchas gracias."
3613,244,2023-12-21,5,166,"Un imprescindible en cualquier mesita de noche, tanto este, como el de agua.Y el tamaño es la otra gran ventaja."
3614,244,2023-12-14,5,469,"Un imprescindible en mi mesilla de noche. Es el que más uso, para infinidad de juegos y por eso me rinde mucho más el bote grande."
3615,244,2023-10-14,5,686,"Un imprescindible para mis juguetes. Me encanta su textura y sirve para todo tipo de materiales: silicona, metal, etc. Aun no le he encontrado ningún pero y siempre intento coger el grande, el dosificador es muy cómodo para su aplicación."
3616,244,2023-07-21,5,684,"De los mejores lubricantes que he probado. Con un poco de cantidad puedes estar dándole un buen rato a muy buen ritmo y la cosa se desliza sola, un gustazo en todos los sentidos :)"
3617,244,2023-07-03,5,913,"El mejor lubricante que he probado con diferencia, tiene una textura suave, no es pegajoso ni deja pegotes. Os lo recomiendo sinceramente."
3695,154,2024-01-15,5,812,"Es extraordinario. He probado de otro tipo pero éste es muy bueno para la penetracion anal. Lo recomiendo, he quedado alucinado, además no es pastoso ni pegajoso."
3696,154,2024-01-09,5,588,"Un lubricante fantástico, con poca cantidad basta. Hace ya un par de años que lo utilizamos y lo recomiendo"
3697,154,2023-12-26,5,1673,"Producto extraordinario, lo usamos desde hace años tanto mi mujer como yo , y no cambiamos a otro, muy flexible, no mancha, no gotea, y no se seca, ayuda a una buena dilatación para las penetraciones anales,"
3698,154,2023-12-12,5,868,"La acción del libertinaje es muy muy alta, con mis poco, funciona perfecto."
3699,154,2023-12-03,5,389,"Me gusta mucho lubricante bacanal,es bastante duradero,y no hace falta echar mucho,de los lubricantes que hemos probado, por ahora es el que mas nos gusta.compre el bote pequeño,a la siguiente compra cogeré el tamaño grande"
3700,154,2023-11-20,5,36,"FUERA LIMITACIONES. Son varios ya los años que llevo confiando en bacanal por lo que mi comentario le hago muy a sabiendas.Le he usado no solo para sexo anal sino en ocasiones para sexo vaginal con alguna practica o juguete mas especial.para aquellas personas que tengan algún tipo de miedo con el sexo anal que confíen, además de en ellos mismos, en este lubricante, y podrán ser penetrados sea cual sea el tamaño del miembro de su pareja o su juguete.el formato pequeño es ideal para llevarlo en pequeños neceseres para tus viajes e incluso en cualquier bolso o bolsillo..."
3701,154,2023-10-25,5,1137,"Compramos el bote pequeño para probar con plugs y juguetes. Son mis primeras experiencias anales y da mucho respeto. Este gel nos está gustando a los dos y no se seca tan rápido como los lubricantes habituales con base de agua. Combinado con el relajante black hole, va perfecto."
3702,154,2023-09-24,5,1693,"Es extraordinario, he usado varios y como este ninguno. De hecho he comprado el formato XL para no tener que comprarlo tan a menudo. Lo he usado para mí y para mí pareja. Lubrica mucho y permite introducir los juguetes por grande que sean. Lo recomiendo."
3703,154,2023-09-17,5,604,"Da lo que promete la verdad, muy satisfecho. estube leyendo otras reseñas y es lo que me animo a comprarlo, pero vamos un acierto"
3704,154,2023-09-12,5,1683,"Muy buen producto calidad precio, 100% recomendado."
3705,154,2023-09-07,5,346,"Simplemente perfecto, me ha encantado es flipante es wow holy goood"
3706,154,2023-08-28,5,765,Una auténtica maravilla: te relaja súper fácil haciendo que dilates muy bien y permitiendo que te den toda la caña que pidas
3707,154,2023-08-27,5,885,"A continuación os dejo mi reseña del lubricante bacanal de 200 ml.Anteriormente había comprado este lubricante en su versión de 50ml y después de haberlo probado decidí probar este formato más grande. De tamaño es un poco más grande que la caja de preservativos XL de Durex. Adjunto foto para que os hagáis una idea.Este Lubricante anal es perfecto para usar con tu pareja, dildos o masturbadores. Yo lo uso con el dildo EXPLORE MUSCLE y los torsos VENUS y FLESH GIRL. En cuanto al color, se parece muchísimo al semen. En cuanto a la textura, es más espeso que los lubricantes normales de base agua como el Fleshlube water o el Eros de base agua. En cuanto al olor, tiene un poco de olor a aloe vera. No es inoloro.En cuanto a la cantidad, este lubricante multiplica por 4 la cantidad del formato pequeño y dura muchísmo. Te puede durar 3 meses tranquilamente. En cuanto a la sensación, con muy poca cantidad lubrica muchísimo y puedes usar un dildo bastante grande sin dolor. En mi caso yo uso el dildo EXPLORE MUSCLE.Este lubricante además lleva Aloe Vera con lo que es hidratante, reduce las inflamaciones, es cicatrizante por si tienes alguna pequeña herida en el ano o en el pene y es laxante, de manera que si tienes estreñimiento, ayuda a ir al baño.Por poner un ejemplo, me hice una lesión en el frenillo debido a masturbarme más de la cuenta y usando este lubricante en una semana se me curó la inflamacion del frenillo, así que lo recomiendo mucho.Y, por último, el precio de 18€ para el bote de 200 ml me parece muy correcto, debido a que usas muy poca cantidad cada vez que lo usas debido a que lubrica muchísimo. Si tenéis puntos acumulados de compras anteriores lo podéis sacar por un precio menor, pero no me parece caro para la cantidad que lleva."
3708,154,2023-08-06,5,1497,"Lo había probado en los sobrecitos monodosis que a veces te regalan al hacer una compra en la tienda, y e pareció tan cómodo que tuve que comprarme el bote. Al lubricar con él, notas que la lubricación dura bastante más que con otros lubricantes. Una excelente compra, como de costumbre."
3709,154,2023-06-18,4,194,"Tenia un lubricante de silicona que dejaba manchas de aceite en cualquier cosa que tocara, incluso en el lavabo, que me costaba quitarlas, así que decidí cambiarlo por este producto al agua que no deja ninguna mancha. Lo he probado y es un buen lubricante, lo uso para introducirme dildos que tengo y funciona muy bien, aunque he comprobado que mi limite esta en 2.7 cm de grosor, de ahi no consigo introducirme nada, se ve que soy estrecho."
4083,151,2024-01-14,5,882,"El gordo y el flaco, tipo y col, martes y trece, cruz y raya, faimino y cansado, buena fuente y Berto.... Hay muchos duos pero el que más te hace disfrutar es..."
4084,151,2023-10-17,5,1463,"Muy fácil de usar y muy practico, no había probado nunca una ducha anal antes, pero la verdad es que va muy bien y te evita sorpresas desagradables. Le quitas el tubito para poder rellenar la pera y con un poquito de lubricante entra sólo y no te enteras. Muy recomendable"
4085,151,2023-09-24,4,1693,"Es correcto, cumple su función perfectamente. Ya que tengo una edad me recuerda a las que había en la farmacias cuando era niño."
4086,151,2023-09-17,5,604,"muy contento con la compra, hace su funcion, es la primera vez que me hago con uno de estos"
4087,151,2023-07-26,5,754,Hola chic@sHa sido una gran compra. Mi marido y yo la hemos probado y hemos quedado muy contentos. Fácil de usar y si aplicas un poco de lubricante en la cánula entra muchísimo mejor y está a un precio muy económico...os la recomiendo.
4088,151,2023-06-25,4,1127,"Quizás el tamaño un poco grande, pero muy eficaz y fácil de usar"
4192,234,2023-08-24,5,198,"Las compré en negro, son cómodas y el material bueno, están muy bien fabricadas. Buscábamos algo de este estilo y de precio están muy bien.Muy satisfecho con la compra."
4226,190,2023-12-30,5,1855,Muy buen producto. Super recomendable. La sensación es muy muy morbosa.
4227,190,2023-08-11,5,1497,"Me encanta. La compré hace tiempo y es uno de los juguetes que más me gustan. No quema en absoluto tanto como otra vela que puedas tener por casa, así que para iniciarte en el mundillo está genial. Lo único que hay que tener en cuenta antes de usarla es que, si dejas caer la cera caliente desde cerca, la sensación va a ser mucho más intensa que si alejas la vela de la piel antes de que caiga la cera."
4228,190,2023-07-01,4,168,"Estoy contento con el resultado, dura mucho y sirve para jugar, aunque de cerca quema bastante, si se modera la distancia alejandola mas del cuerpo esta muy bien"
4243,360,2023-11-28,3,221,"Está bien, pero no es tan grueso... Bien para anal."
4244,360,2023-06-26,2,1383,"La textura es maravillosa y como ya han dicho por aquí su grosor es ideal.Peeeero la base es muy flexible y no hay manera de usarlo con el arnés... Que era para lo que lo quería.Así que lo he usado poquito o nada desde que lo compré y el otro día al lavarlo vi que tenía varios cortes, lo que lo hace ya imposible de usar por cuestiones de salud e higiene :(Es el primer producto de la línea Amantis que no tiene calidad. En general todo lo que compro ahí es bueno y dura años..."
4293,244,2023-08-29,5,1084,"He probado varios masturbadores masculinos. Y bueno casi todos pues no terminan de ser ese punto de placer como, si se consigue con los femeninos.En este caso tenemos uno de los que está al punto de conseguirlo la vibración fuerte actúa donde debe y la forma de casco espartano permite que abraze el glande. La presión la ejerces tu luego es ideal. El interior texturizado, muy conseguido , da unas sensaciones especiales aunque en ciertos puntos la zona de bolas sino se ha lubricado en exceso puede ser un poco molesto, con lo que ello conlleva.Es muy interesante tanto para usar solo como en compañía ya que permite que te hagan lo que quieren y el punto de tener que apretar, mover o acercar el casco es muy divertido. Permite a tu pareja jugar mucho y divertirse también.Por su forma es muy práctico y fácil de limpiar al ser totalmente abierto y sumergible.Algo a tener muy en cuenta en este tipo de juguetes ya que la mezcla entre lubricantes y la posterior evacuación. Siempre es engorrosoEn resumen de lo mejor."
4296,321,2024-01-12,5,1197,"Huele genial, tarda un poco en deshacerse pero crea ambiente"
4297,321,2024-01-09,4,1371,"La verdad es que quemar no quema, y luego es muy deslizante, facilita la penetración si te echas en tu miembro"
4298,321,2023-12-15,5,142,"Hola.Me ha encantado VELISSIMA. El aroma es muy suave y la temperatura perfecta. Es perfecta para jugar contigo misma o con pareja.Quizá es algo pequeña de tamaño, por lo demás muy bien."
4299,321,2023-11-17,5,1685,"Ideal para un masaje relajante y excitante. No quema, deja la piel suave, y el aroma es perfecto."
4300,321,2023-11-05,4,362,"Huele genial, no está excesivamente caliente , asique quemar no te quemas .Recomendado si te gustan los masajes"
4301,321,2023-10-12,5,606,"Aún no lo he probado, pero me lo recomendaron la marca y este aroma."
4302,321,2023-08-04,5,873,"Son un buen complemento, con unos aromas muy agradables, y el aceite para el masaje deja un tacto fantástico."
4303,321,2023-07-23,5,346,"Hemos probado la vela con aroma a melocotón. El olor es muy agradable y la temperatura es perfecta. No quema y el tacto es muy agradable. Indicar que se tienen unos 5-10 minutos para realizar el masaje una vez fundida la cera. Como recomendación intentar coger el aceite de los bordes en vez de del centro para poder aprovecharlo mejor. El tamaño de vela da para 3-4 masajes, no más. Esta bien para probarla, pero sería recomendable que se fabricase también en tamaños más grandes."
4304,321,2023-07-01,4,168,"Me ha gustado mucho el producto, da calor pero apenas quema, el olor se nota y es muy util para dar masajes."
4305,321,2023-06-26,5,161,"Puntazo de este fin de semana!Compré la de tropical y tanto a mi pareja como a mi nos encantó el olor.Es divertido verter lentamente el aceite, está calentito pero no quema, es agradable (aunque a mi pareja le asustaba un poco y lo probó primero en la mano jajajaja)La textura es muy guay y cuando se enfría queda un poco ""densa"" pero puedes seguir masajeando perfectamente.Relajante y ayuda a despertar y descubrir nuevas sensaciones."
4317,184,2023-09-01,5,907,"Muy buena calidad,y para mí chica le a gustado,muy divertida las luces y sobre todo cuando lo usas y estas a media luz en el dormitorio"
4319,248,2023-11-25,5,1335,"Muy práctico para juegos anales ya que dilata a lo largo además de a lo ancho, y al ser de metal me parecen más fáciles de limpiar que los materiales de silicona. Me gustaría que lo hubiese en más tamaños para comprar unas más grandes en un futuro!"
4321,138,2023-12-13,5,277,Un aceite muy agradable y sensitivo. Su olor es bueno. Elegí Burlesque y fue todo un acierto.
4322,138,2023-10-09,5,650,"Súper. Olor, textura, suavidad, nada invasivo. Y da para muchos masajes. Muy recomendable"
4323,138,2023-08-17,5,735,"Por los comentarios compré Burlesque a pesar que soy reticente a comprar cosas de olor por internet, pero huele una pasada. Increíble. No me extraña que sea el más vendido.El texto es buenísimo, nada pegajoso, y el olor se queda, por lo menos en la mano que es donde lo he probado. Deseando un cuerpo a cuerpo con Burlesque como intermediario."
4324,138,2023-06-21,5,1209,"Súper natural. Olor espectacular que no agobia nada. Muy recomendable para masajes con o sin happy end, en el caso de esto último, cojer el lubricante desliz. Buenísimo aceite y oiel suave de verdad"
4439,258,2024-01-13,5,1798,"Genial, lo recomiendo mucho!El cable no molesta para nada... No te acordás del cable!!!!"
4440,258,2024-01-08,5,606,Me gustó la testura y la comodidad. Encima con 7 programas de vibración. Y el modelo me encanta.
4599,403,2023-09-07,5,259,"Se adapta perfectamente al cuerpo, el tacto es muy cómodo. En casa tenemos un dildo de los más gorditos y entra bien en la anilla."
4628,264,2023-08-06,2,1495,"Buena tardes.No se como valorar este artículo.Es suave, facíl de colocar pero para mi no cumple con su función, es decir se supone sirve entre otras cosas para aquellos hombres con problemass de erección, es mi caso, y usarlo para poder satisfacer a su compañera.Desgracidamene este dilbo es demasiado flexible doblándose con mucha facilidad impiendo la penetración por lo que no me sirve.No es que haya elejido una talla grande, es la mía pero no tiene rigidez.En cuanto a la entrega artículo todo ha sido bueno sin ningún problema.Por eso, vuelvo a repetir, no se como valorarlo.A mi no me ha servido, es una pena.Un saludo"
4631,266,2024-01-14,5,1224,Lo he comprado por probar y no está nada mal. Lo seguiré comprando
4632,266,2023-12-19,5,1017,Me ha costado encontrar un buen lubricante y al final lo he encontrado! Lubrica muy bien sin la sensación de pegajoso. Y el sabor es muy neutro. Lo recomiendo!
4633,266,2023-11-25,5,1335,"Me gusta mucho porque la textura es parecida a lubricación natural y porque tarda mucho en secarse, no como ocurre con otras marcas de lubricante a base de agua!"
4634,266,2023-11-04,3,718,"Esta bien pero se seca muy rápido, y tienes que echar bastante para poder disfrutar un rato,es compatible con los juguetes y fácil de limpiar"
4635,266,2023-11-02,4,335,"buen lubricante,nada pegajoso no mancha y lubrica sin secarse allá donde lo utilices."
4636,266,2023-10-31,5,1419,"Genial, esta marca es la única de lubricante que no me da alergia."
4637,266,2023-09-06,4,19,"Es un lubricante muy agradable. No me gustan a mí los lubricantes con sabores, porque siempre me parecen demasiados químicos, pero este lubricante ecológico y orgánico huele bien y funciona muy bien, ambos para juguetes tal como con pareja."
4672,289,2023-09-29,4,1079,"Muy cómodo y de buena calidad, por poner alguna pega el batin algo pequeño para cerrarlo.Queda precioso puesto."
4677,262,2023-07-17,3,362,"Queríamos empezar a experimentar con el sexo anal y escogimos este juguete pero la verdad es que no me parece lo mejor para empezar por la anchura que tiene la punta. Quizá algo más fino hubiera sido más adecuado. Le daremos otra oportunidad más adelante.El tacto es muy suave y la vibración está bien, además no hace demasiado ruido."
4685,213,2023-10-18,5,1197,"Divertido para empezar, buen acabado y tamaño. Muy recomendable"
4688,278,2024-01-05,5,718,"Es muy cómodo y suave ,no roza y da un toque picante al juego, es muy fácil de poner y de quitar"
4689,278,2023-12-22,5,594,"Sólo lo he probado una vez, pero tiene pinta de que es muy resistente.Como no tiene correa, he usado la de otro collar y me encanta (y a mi compañero de juegos también)."
4690,402,2023-09-11,5,241,"Me flipa este juguete.Su forma marciana hace que sea súper versátil, combinando los bulbos que son bastante flexibles en contraste con la rigidez del mango, perfecto como vibrador cañerito para el clítoris y con una curvatura muy interesante para estimular toda la zona G. Es un masajeador potente (dos motores, uno para los bulbos y otro para el mango), con muchas posibilidades de posiciones (todas las que se te ocurran) y desde luego, no se le parece a nada. Puedes hacer combos chulos y sirve para todo tipo de cuerpos y genitales, lo encuentro muy original y divertido."
4691,341,2024-01-06,5,1080,"Lubricante de silicona es ideal, funciona perfectamente y no mancha. No tiene ningún aroma este modelo en concrexo cosa que en mi caso se agradece."
4692,341,2023-12-30,5,640,"Lubricante genial, hace su función perfectamente y el efecto es duradero."
4968,285,2023-08-27,5,606,"Desde que la compramos la usamos con bastante frecuencia, tanto yo como ella.Se sujeta bien, es suave y cómoda.Recomendamos la compra."
4969,285,2023-07-18,3,588,Muy bien es básica pero funciona además es bonita.
4977,286,2023-09-13,5,866,mi primer juguete de este tipo y me ha gustado mucho. Quizás porque esperaba poca cosa al verlo tan pequeño (hay que sacarlo del plástico) pero la sensación es buenísima. Se le da la vuelta para limpiarlo muy fácilmente.
5020,349,2023-12-28,5,1371,"Tamaño ideal para la insercion, aunque siempre con lubricante.Se hincha mucho, apto para la preparación de juegos anales"
5021,349,2023-11-25,4,102,Buen plug anal inchable para iniciarse en el mundillo... Desinflado tiene unos 2cm de ancho y es perfecto para introducirlo y empezar a inchar hasta el nivel deseado.... En la foto adjunta esta inflado casi al máximo.
5022,349,2023-10-20,5,710,"Juguete muy divertido si quieres ir un poco más allá. Lo peor quizá sea la base. Es un poco pequeña, parece que no hace el tope suficiente y da la sensación de que quizá se te introduzca entero. Además no esta demasiado pulida y a veces es un pelín incómoda. Aparte de eso, un juguete genial a un módico precio."
5032,290,2023-07-06,4,595,"Son bien divertidas, a ella le encantan.Cuestan un poco de poner ya que con el lubricante se resbalan, pero una vez puestas estan genial, especialmente de grande. Probamos con mas de una, con dos muy bien, con tres, ya era mas facil que la ultima se resbalase."
5039,290,2024-01-15,4,1169,"Funciona bien para principiantes o, con experiencia, para empezar a dilatarse. También tiene su gracia como un juguete vistoso en la cama.Me lo imaginaba un poco más gordo, la verdad. De pie, con una buena dilatación y lubricante, noté que corría el riesgo de salirse y caer al suelo, porque el cristal pesa y muy regordete no es.El mío es menos bonito que el de la página web. Tiene una espiral azul cuqui en la punta pero el amarillo apenas se aprecia."
5040,290,2023-11-10,5,1170,"La primera impresión al sacarlo de la caja es que es pequeño, si lo comparas con un Lizo por ejemplo, tanto en longitud como diámetro. Pero en realidad no lo es, el diámetro es perfecto y la longitud hace que la sensación se concrete en el ano y la próstata. La base es bastante ancha. Por todo lo anterior, da bastante juego y me ha sorprendido bastante. Siempre he preferido dildos y este lo compré porque estaba rebajas y era guapo, pero ofrece sensaciones diferentes e intensas. Sorprendido y satisfecho"
5041,290,2023-10-29,5,102,"Fantastico plug anal de cristal, tiene algo mas de diametro del que especifica (4.2 o 4.5 cm diría yo) los colores muy bonitos y da mucho morbo verlo puesto. Recomiendo un lubri de silicona para introducir este plug."
5053,379,2023-12-07,5,60,"Acabo de abrirlo, la presentación es muy buena, son muy suaves, y fáciles de poner. La verdad es que yo los he comprado porque entreno mucho con mucho peso, he notado que el suelo pélvico se me ha debilitado mucho. Hoy es el primer día que los uso, en un mes o dos de uso, podre decir mi experiencia con mas detalle. Pero asi en un primer contacto, el pedido me llego muy bien embalado, en perfecto estado, y con regalitos, se agradecen mucho esos detalles. La caja es como se enseña en las fotos, el tacto es de silicona, los pesos van del rosa mas claro al mas oscuro, siendo el mas claro el mas ligero y el oscuro el que mas peso tiene. Lo he comprado porque creo que puede ser mi salvación y quería lo mejor. Mas adelante hablare de la evolución o resultados, pero por ahora 10/10."
5056,242,2023-11-06,4,882,Según opinión de mi pareja es algo más rígido a lo que ella estaba acostumbrada. Proporciona buenos orgasmos aunque la luz con oscuridad es algo molesta. Muy potente
5063,294,2023-11-21,1,904,"A mi mujer no le ha gustado nada. Las palpitaciones del extremo la hacen daño y en el clítoris también. También hace mucho ruido. Pensaba que los comentarios eran exagerados y no, suena mucho."
5071,299,2023-11-27,5,907,Muy bueno para los preliminares y más si a tu pareja la vuelve loca acercándolo al ano y aún introduciendo
5074,297,2024-01-05,5,1371,"Se lo compré a mi chica junto a otras cosillas pero este, junto al tanga de Perlas hace la pareja perfecta.Hay que prepararse pero sólo de ponérselo ya estamos los dos a 100"
5087,247,2023-12-12,5,34,"Lo ha probado mi pareja y le ha gustado la experiencia. Es muy versátil y también lo hemos usado juntos, utilizándolo como vibrador para estimular diferentes zonas."
