,ID,PRODUCT,SLOGAN,DESCRIPTION,CHARACTERISTICS,LISTA_URL,amenities,anal,BDSM,femenino,masculino,juguetes,lenceria,muebles
11,11,ALAHA,plug anal de aluminio pulido con brillante,"alaha es el hermano macizo del plug-anal gota-suave y ofrece sus servicios de placer anal con la misma atrevida forma de gota de lluvia que su hermanito de silicona, pero en otro material muy distinto al tacto: el del aluminio pulido (sin niquel) realizado sin juntas ni rebordes para los amantes de los juguetes rigidos. alaha ofrece un acabado ultra-liso que desea conquistarte y una decoracion brillante de lo mas chic en su base que ocultara tu ano tras sus destellos si lo dejas insertado en el cuerpo, donde apenas te pedira dilatacion gracias a la parte vertical de su base, mucho mas estrecha que el ancho maximo de “la gota”.puedes enfriar este refinado aplique-anal en la nevera o dejarlo un rato en agua calentita antes de usarlo, si te gustan los placeres que ofrecen los cambios de temperatura… dejate enamorar con su contundencia, su peso considerable y su rapido ensanchamiento de entrada gracias a su forma de gota, que sugiere manejarlo con precision y muchos cariñitos desde su marcada y notable punta. atrevete con precisos juegos de entrada y salida, o dejando tu alaha dentro del conducto anal, muy comodamente insertado gracias a su estrechisimo soporte vertical de la base, que apenas requiere dilatacion. goza como te venga mas en gana (y no ponga en riesgo la salud ni el placer de nadie, claro). solo necesitas buenas dosis del lubricante intimo que mas te guste y dejarte llevar por tus mejores instintos anales. alaha  esta disponible en tres tamaños y pesos distintos: pequeño, mediano y grande. sensaciones ultra-lisas, puntiagudas y poderosas que tan solo el aluminio pulido (sin niquel) puede ofrecer.¿te aplicas… o te lo aplican?","· Realizados en Aluminio ultra-liso. · NO contienen níquel. · Decoración engarzada en la base con forma de brillante en plástico rígido.Modelo Pequeño: · Peso: 52gr. · Longitud total: 7cm, operativa: 6cm. · Longitud de “la gota”: 4cm  · Ancho máximo: (aprox) 2.7cm · Ancho soporte de la base: (aprox) 1cm.Modelo Mediano: · Peso: 88gr. · Longitud total: 8cm, operativa: 7cm. · Longitud de “la gota”: 5cm · Ancho máximo: (aprox) 3,5cm · Ancho soporte de la base: (aprox) 1cmModelo Grande: · Peso: 340gr. · Longitud total: 9,5cm, operativa: 8,5cm. · Longitud de “la gota”: 6cm · Ancho máximo: (aprox) 4cm · Ancho soporte de la base: (aprox) 1,2cm ** Este Juguete Anal posee un extremo inicial muy apuntado. Manejar con calma y precisión. ** ** El color del brillante puede variar en relación al de las fotos. ** ",https://www.amantis.net/alaha-plug-anal-aluminio-pulido-brillante/,True,True,False,False,False,False,True,False
12,12,FOXTAIL,plug anal cola de zorro de 35cm,"deja volar la imaginacion y saca tu lado mas salvaje con foxtail.este excitante plug anal diseñado para ayudarte en procesos de dilatacion es toda una fantasia. con el te sentiras una fiera poderosa capaz de someter a sus victimas, o simplemente luciras majestuosa tu belleza. y es que esta suave cola de piel sintetica de 35 cm es ideal para hacer volar la imaginacion, y te permitira excitarte a solas (imaginate frente a un espejo moviendo la cola y recibiendo todo el placer que te mereces) o en compañia (aqui poco hace falta decir, no creo que haya amante capaz de resistirse a una criatura como tu).su cuerpo de metal te permitira jugar con diferentes temperaturas, asi que prueba a meterlo en agua templada o a enfriarlo en la nevera y disfruta de las diferentes sensaciones.aplica unas gotas de tu lubricante anal favorito para disfrutar la experiencia y preparate para aullar de placer.",Tamaño plug S: 6.6cm Max Dia.: 2.8cmCola de pelo sintéticoLogitud cola: 35cmPeso 90gIncluye bolsita de satén para su conservación.Limpiar antes y después de cada uso con agua templada y jabón o con Limpín Bactericida ,https://www.amantis.net/foxtail-plug-anal-cola-zorro/,True,True,False,False,False,True,True,False
13,13,ANAL INSPIRAL,plug vibrador anal estriado,"pequeño. practico. vibrante. estriado. 4 adjetivos magnificos para conseguir placer anal seguro.llega a nuestras tiendas anal inspiral, un plug anal vibrador de silicona con un tamaño muy asequible, ideal para principiantes. unisex, de facil uso, se manipula a traves de su base bicornea y la vibracion se activa mediante el boton on/off de la cabeza de la bala vibradora. para encender y apagar la bala vibradora, solo deberas apretar durante un segundo el boton de encendido. ¡la bala! ¡un juguete dos en uno! anal inspiral tiene un secreto: su bala vibradora es extraible por lo que el juguete permite varias funcionalidades: usar el plug anal con vibracion; usar el plug anal sin vibracion apagando o extrayendo la bala; y usar la balita vibradora por separado para masajear otras partes del cuerpo... y si por lo que sea, la bala se deteriora, siempre podras remplazarla por otra y tener tu juguete como nuevo.y su tercera y ultima caracteristica importante son las estrias de su talle: insertar y extrar el plug en vagina o ano es placer asegurado. el roce con la piel hace florecer sensaciones unicas que un plug liso nunca te dara... ¿como usarlo?esta pensado para usar por atras en momentos intimos. pero ahi dejamos tu imaginacion para otros quehaceres, si lo deseas:¿sabes que esta muy de moda vestir plugs anales? pruebalo y llevatelo de compras o a tu cena romantica:)¿sabes que es completamente resistente al agua? en ducha, playa o piscina tambien sera muy molon.eso si, recuerda usarlo siempre con lubricante (que te ayudara a fluir mejor).","¿Cómo limpiarlo?Limpia el juguete bajo agua corriente, con un jabón antibacteriano.Sécalo con una toalla o un paño sin pelusa.Guárdalo en un lugar libre de polvo y separado de otros juguetes. Y si quieresCaracterísticas:Batería: 1 pila AAA para la bala vibradora (incluida)Plug en negro; bala plateada.Color:Silicona médica (plug) y ABS (bala).Material:6,8 cm de ancho en la base; 10.3 cm de alto; 3.7 cm de diámetro la parte más ancha del plug.Medidas: Peso: 90 gramos.çDado que el juguete está fabricado en silicona, recuerda no usarlo con lubricante de silicona (pues la silicona se come la silicona) y sí con lubricantes de base de agua. Si lo vas a usar analmente, recuerda que encontrarás lubricantes especiales anales. Ampliar tu colección, echa un vistazo a su hermano MAGIC. ",https://www.amantis.net/anal-inspiral-plug-vibrador-anal-estriado/,True,True,False,False,False,True,True,False
14,14,MONAMOUR,plug anal con brillante de corazón,"si te apetece adentrarte en el placer anal, pero ademas quieres hacerlo con buen gusto y elegancia, dale a tu vida sexual un toque de glamour con los nuevos monamour, plugs anales metalizados de amantis. lo tienen todo: un bonito diseño, un brillante con forma de corazon en diferentes colores y el peso adecuado –muy ligeros- para quienes se inician en el sexo anal.escoge tu tamaño ideal: pequeño, mediano o grande, el color que mas te guste y disponte a disfrutar. aplicale un poco de lubricante –te recomendamos nuestro gel bacanal o el desliz aloe vera-, pontelo con mucho cariño y un extra de excitacion y convierte tu culo en una autentica joya mientras disfrutas de las practicas sexuales que mas te gusten.cuando extraigas el plug habras conseguido una mayor dilatacion, ideal para que te penetren con mas facilidad –pero no olvidemos nunca el lubricante- y tu solo tengas que preocuparte de disfrutar. el sexo anal es maravilloso, simplemente hay que saber abordarlo como merece y con estos plugs, ademas, te sentiras sexy y poderos@.","· Realizados en Aluminio ultra-liso. · NO contienen níquel. · Decoración engarzada en la base con forma de corazón brillante en plástico rígido. · Color del brillante: transparente, fucsia o púrpuraModelo Pequeño: · Peso: 54 gr. · Longitud operativa total: 7cm · Longitud de “la gota”: 5 cm · Ancho máximo: (aprox) 2,7 cm · Ancho soporte de la base: (aprox) 3,2 cm.Modelo Mediano: · Peso: 92 gr. · Longitud operativa total: 8 cm · Longitud de “la gota”: 6 cm · Ancho máximo: (aprox) 3,5 cm · Ancho soporte de la base: (aprox) 3,4 cmModelo Grande: · Peso: 164 gr. · Longitud operativa total: 10 cm · Longitud de “la gota”: 7 cm · Ancho máximo: (aprox) 4,1 cm · Ancho soporte de la base: (aprox) 4,1 cm ",https://www.amantis.net/monamour-plug-brillante-corazon-tres-tamanos/,True,True,False,False,False,True,True,False
16,16,TOK2 bala vibradora con mando,más potente y recargable,"¿te ha pasado alguna vez que bajas a tomarte una cañita rapida sin grandes expectativas y acabas viviendo una de las mejores noches de tu vida? pues eso, mas o menos, es lo que sentiras con tok2. su tamaño reducido y su diseño discreto viene a recordarnos eso de ""menos es mas"", ¡pero cuidado!, no subestimes a nuestra pequeña amiga, su potencia te sorprendera y con sus 10 programas de vibracion te garantizamos que tienes aseguradas muchas horas de juego y placer. ademas si te gusta experimentar con tu sexualidad, probar cosas nuevas y unir sexo y diversion, esta bala es ideal para ti ya que te ofrece un monton de posibilidades, y gracias a que es increiblemente silenciosa y que su mando a distancia no llamara la atencion de nadie, podras disfrutar de tu sexualidad mas alla de las puertas de tu casa. introducela bajo la ropa intima o en el interior de tu vagina, entregale el mando a quien tu quieras y sal a disfrutar de placenteras aventuras gracias a sus 8 metros de alcance. disfrutaras del placer mas absoluto con total discrecion.por todo esto seguramente tok2 sea uno de los productos mas vendidos de amantis, y de los que mas experiencias amanticas os hagan vivir. asi que si tu tambien quieres una sexualidad a prueba de balas, no te lo pienses mas y empieza a disfrutar con nuestra querida tok2 desde ya. ahora ademas te llevaras de regalo una bolsita de viaje, para que tengas tu bala tok2 siempre cargada y lista para emprender la aventura... y es que no hay sexualidad que se resista a nuestra bala favorita.","100% Sumergible. (ojo el mando no)100% Recargable. (cargador USB incluido)10 programas de vibración (3 niveles de intensidad + 7 programas)Fabricado en ABS (100% compatible y muy bueno con el cuerpo)Alcanza 8 metros de distancia.Dimensiones bala: largo 7.5Cm, ancho 2Cm.Incluye bolsita de viaje.Disponible en color negro, púrpura y fucsia.No apto para juego anal. ",https://www.amantis.net/tok2-bala-vibradora-mando-mas-potente-recargable/,False,False,False,False,False,False,True,False
17,17,MUST SPHERES,bolas vibradoras controladas por app,"must spheres es una experiencia revolucionaria en el ejercicio de kegel y el disfrute intimo. diseñadas para parejas y usuarios individuales, estas bolas vibradoras son la ultima innovacion en juguetes interactivos. con control remoto a traves de una aplicacion movil, must spheres ofrece discrecion y placer sin limites, sin importar la distancia."," Destacadas:Control Remoto a Través de Aplicación Móvil: Gestiona la intensidad y los patrones de vibración desde cualquier lugar del mundo para una experiencia compartida o personalizada.Diseño Ergonómico y Discreto: Su forma y tamaño han sido cuidadosamente diseñados para un uso seguro y confortable. Hecho con silicona suave de grado médico, es completamente seguro para el cuerpo.Personalización de Patrones de Vibración: Crea y guarda tus propios patrones de vibración o selecciona entre los preestablecidos para una experiencia a medida.Sincronización con Música y Sonidos: Aumenta tu placer sincronizando las vibraciones con tu lista de reproducción favorita o con sonidos ambientales.Resistente al Agua: Totalmente impermeables, las MUST Spheres son perfectas para añadir un poco de emoción a la ducha o al baño.Batería de Larga Duración: Carga rápida a través de USB y batería de larga duración para disfrutar sin preocupaciones de interrupciones.Modo Silencioso: Su motor silencioso garantiza discreción, para que puedas usarlas donde quieras sin llamar la atención.Modo Sencillo: Para esos momentos en los que prefieres la simplicidad, activa la vibración fácilmente desde su rabito.Beneficios:Fortalece las Relaciones a Larga Distancia: Con las MUST Spheres, la distancia ya no es un obstáculo para la intimidad de la pareja.Exploración de Nuevas Sensaciones: Diseñadas para estimular y explorar, brindan la oportunidad de descubrir nuevas dimensiones del placer, ya sea solo o acompañado.Interactividad y Diversión: Introduce una nueva forma de juego en tu vida íntima, incrementando la diversión y la conexión con tu pareja. Ver características y medidasBolas chinas con vibraciónControladas por APP o desde control directoMedidas: 3,5cm de diámetro x 21cm (longitud total)Material SiliconaRecargables por USB (cable incluido)Sumergibles ",https://www.amantis.net/must-gira-bolas-vibradoras-controladas-por-app/,False,False,False,False,False,False,True,False
18,18,Tira de bolas anales BUBBLES,expande tu placer anal,"siente como se expande tu placer con esta tira de bolas anales.lubrica su suavisima silicona y deja que bubbles resbale por tu lado oscuro. su grosor ira variando: mas ancho, un poco mas estrecho, ancho de nuevo… para que te sorprenda cada bolita que se introduce en tu interior.juega a dejarla puesta y sacarla justo en el momento del orgasmo… te aseguramos que sera explosivo.",Material: silicona de grado médico7 bolasMedidas:Largo: aprox 40cm.Diámetro de principio a fin: 2.2cm; 2.6cm; 3.3cm; 3cm; 3.8cm; 3.4cm ,https://www.amantis.net/bubbles-tira-bolas-anales/,False,False,False,False,False,False,True,False
19,19,MAGIC CUP,masturbarse mola un huevo,"masturbarse mola un huevo y si es con cualquiera de nuestros huevos masturbadores magic cup, la experiencia sera epica. bajo su cascara este huevo tamaño xl esconde todo un mundo de sensaciones que hara que la masturbacion alcance una dimension completamente nueva.  elige tu experiencia magic cup entre una de sus seis irresistibles formas y preparate para sentir las intensas sensaciones que estos huevos son capaces de despertar en ti. una jugosa boca, una carnosa vulva o un estrecho ano haran la experiencia tan deliciosa e increible que te volveras incondicional de la dieta que recomienda un huevo al dia.magic cup naranja: su delicada vulva esconde una estructura interna en lineas que te lleva a su interior, donde disfrutaras sensaciones cambiantes gracias a sus anillos estriados y un final punteado.magic cup azul: una vulva carnosa con un marcado punto g te invita a un interior de seductores anillos de estrias que te haran recrearte en cada penetracion.magic cup morado: una hermosa vulva estilo mariposa, con labios menores desplegados, te seduce para encontrar su marcado punto g y disfrutar su interior de deliciosas estrias.magic cup rosa: una boca carnosa  y seductora te arrastra a un delicioso interior de marcadas lineas con un irresistible final punteado de efecto lengua.magic cup verde -descubre las delicias de un ano realista con una entrada muy estrecha y las potentes sensaciones de las estrias mas marcadas de toda la gama.magic cup rojo -> una vulva estilo tulipan que esconde sensaciones increibles con multiples puntos alineados que te arrastraran hasta su humedo y delicioso fondo.","Cuando hayas acabado de disfrutar con tu Magic Cup utiliza Limpín para limpiarlo, sécalo bien y vuelve a guardarlo en su carcasa hasta la próxima.Huevo masturbador para pene6 modelos diferentes (boca, ano y 4 vulvas/vaginas)Material: TPEMedidas: 10.6cm de largo * 6.2cm de diámetro (elástico) ",https://www.amantis.net/magic-cup-6-masturbador-masculino/,False,False,False,False,False,True,True,False
20,20,PASSION CUP: La Revolución del Placer Masculino,,"dale un giro a tu intimidad con passion cup, la capsula masturbadora masculina que redefine el concepto de placer personal. entender la masturbacion como una forma de ""autoamor"" es esencial, y por eso te invitamos a no escatimar en mimos y explorar todas las sensaciones placenteras a tu alcance.variedad y realismo inigualables: las capsulas passion cup vienen en tres versiones fascinantemente realistas: boca, ano y vagina. cada una diseñada para ofrecerte una experiencia unica, envueltas en una capsula rigida que crea un efecto de succion irresistible al introducir el pene.versatilidad a tu gusto: utiliza la capsula para un efecto añadido o simplemente la manga para una experiencia mas directa. tu eliges.materiales de primera calidad: confeccionadas en silicona medica hipoalergenica y biocompatible, estas mangas se sienten tan reales y calidas que te transportaran a un mundo de sensaciones olvidandote del entorno. su diseño interior busca emular la experiencia mas autentica y placentera segun tus preferencias.diseño anatomico detallado: cada modelo destaca por su particularidad: la estrechez del ano, la textura envolvente de la vagina y el estrechamiento imitando una garganta en la boca. ademas, su diseño abierto en un extremo facilita tanto la eyaculacion como la limpieza posterior.uso y placer: abre, desliza y disfruta. aplica un lubricante a base de agua como desliz! para una experiencia sin fricciones. dejate llevar por las sensaciones de los relieves internos, explorando desde el glande hasta el masaje completo que dista mucho de cualquier experiencia manual.integracion en la pareja: animate a incorporar passion cup en tus relaciones y descubre el excitante juego de miradas y sensaciones al compartir tu placer o ser espectador del ajeno, añadiendo un nuevo nivel de intimidad a tu relacion.durabilidad y cuidado: con un cuidado apropiado, incluyendo el uso de polvos de talco revitalizadores para su mantenimiento, estas mangas pueden proporcionarte entre diez y quince experiencias inolvidables."," Clave:Masturbador masculino de alta fidelidadApertura posterior para una limpieza sencillaFabricado en silicona médica segura y suaveDimensiones: 14 cm de profundidad, 5 cm de diámetroTextura 4D interna para una sensación completaLibre de ftalatos y totalmente sumergiblePASSION CUP no es solo un juguete, es un viaje hacia el descubrimiento de un placer sin precedentes. Hazte con el tuyo y siente la diferencia. Ver características y medidasMasturbador masculino con cápsulaApertura posterior para fácil limpiezaMaterial: Silicona médicaMedidas: 14 cm de profundidad y 5 cm de diámetro.Estructura 4D interna y externaLibre de ftalatosSumergible ",https://www.amantis.net/passion-cup-manga-masturbadora-formas-realistas/,True,False,False,False,True,False,True,False
21,21,SAZZIA,masturbador hiperrealista,"el diccionario define saciar como el acto de satisfacer un deseo o una necesidad del cuerpo, del espiritu o de la mente… ¿adivinas por que se llama asi este juguete?sazzia es el nuevo masturbador con forma de vagina hiperrealista. si algo caracteriza este juguete es el cuidado de los detalles para ofrecer una experiencia altamente realista. el tacto de sus labios es tan fino y detallado que se te hara complicado distinguirlos de unos de verdad. ademas, tiene un pequeño ombligo en la mitad de la parte superior, y un pequeño ano debajo de la vagina. fabricado en suave ciberpiel. es probable que te pases un buen rato acariciandolo o apretujandolo del gustito que da, tu veras con que parte del cuerpo lo haces… pero lo mejor de todo es que la rugosidad interna esta tan conseguida como la parte  externa. puntos, ribetes y estrias de distintos tamaños se combinan para que cuando la metas tu pene se deleite al maximo.sazzia tus deseos mas calientes con este masturbador que hara que tus sesiones intimas pasen a otro nivel.como se utiliza el masturbador sazziaaplica un poco de lubricante a base de agua en tu pene, en el juguete o en ambos e introduce tu miembro por su canal de entrada. puedes cogerlo con una mano o con las dos y tambien jugar solo o en compañia. si dejas que sea otra persona la que dirija la situacion, podras masturbarte en modo “manos libres”, mientras la otra persona se excita de ver como te da placer a traves del juguete.consejos: no utilice aceite mineral, lubricantes a base de aceite o lubricantes a base de silicona. despues de su uso, lave con agua tibia, limpin y deje secar al aire.","Importante: Vagina único canal de entrada. El ano no tiene entrada.Material: TPE (ciberpiel)Textura: Muy blando, elástico y suaveMedidas: 18cm de profundidad × 10,5cm de diámetro ",https://www.amantis.net/sazzia-vagina-hiperrealista-amantis/,True,False,False,False,False,True,True,False
22,22,FLESH GIRL,6 kilos y 40 cm de piel real disfrutable,"flesh girl es una bocanada de aire fresco en tus noches de autodisfrute, una manera de acercarte a tus propias experiencias y reconocer que, a veces, la vida es sueño. tendras que pellizcarte cuando termines.flesh girl es una autentica diosa del placer. la vamos a recorrer de arriba a abajo para que no tengas dudas de que puede ser la mejor compra de este año.flesh girl tiene unos pechos tremendamente generosos, con los pezones mejor perfilados que puedas imaginar. su pecho es tan abultado y terso que cuando tu pene los acaricie querras sentirlos abrazandote.flesh girl tiene una cintura de avispa para poder sujetarla firmemente en cada embestida y unas amplias, robustas caderas, que te acompañaran durante muchos años en tus juegos mas intimos si la cuidas correctamente.flesh girl es tan pesada que tendras que usar tus dos manos para darle la vuelta, pero es que cuando veas su hermoso trasero es tan perfecto, tan latino, tan real, que no querras quitarle ojo… ni la mano de encima.flesh girl se puede disfrutar de multiples maneras. ambos canales son practicables, lo que te permitira aumentar las sensaciones en una doble penetracion (¡que gran idea!, hazte con un dildo de amantis para cumplir tus fantasias). tienen textura interior de burbujas para maximizar el placer, una cuidada reproduccion de la vulva y el ano que invitan a perderse en ellos.una oportunidad unica de vivir sensaciones tan reales que cuesta creerlo. ademas, las experiencias con asistentes masturbadores super reales te pueden ayudar a mejorar tu “performance” en encuentros reales, a tener un mayor control sobre tu cuerpo y retrasar la eyaculacion entre otros beneficios.empieza mañana mismo a disfrutar con flesh girl. ya sabes, clic, clic,clic... ¡ding dong!",Longitud total 40 cm; Altura 14 cm; Ancho 23.5 cmPechos de 9 cm de diámetro Canal interno de 2.5 cm de diámentro; Longitud interna 18 cm; Peso 6 kg (aprox.) No contiene látex ni ftalatos Ciberpiel 100% REAL Material hiper realDisfrútala siempre con lubricante de base de aguaLímpiala con agua corriente y un limpiador bactericida como Limpín y déjala secar. ,https://www.amantis.net/flesh-girl-6-kilos-y-40-cm-de-piel-real-disfrutable/,False,False,False,True,False,True,True,False
