ID_,PRODUCT_,SLOGAN_,DESCRIPTION_,CHARACTERISTICS_,URL,ID,PRODUCT,SLOGAN,DESCRIPTION,CHARACTERISTICS,LISTA_URL,amenities,anal,BDSM,femenino,masculino,juguetes,lenceria,muebles
,,,,,,2,Bacanal Gel Anal monodosis,pack de 10 uds,"bacanal es un lubricante en gel de base de agua especialmente formulado para facilitar el sexo anal, su composicion equilibrada te ayudara durante el proceso.compatible con preservativos y juguetes eroticos, su tacto es inicialmente viscoso, por lo que te permitira manipularlo y aplicarlo facilmente justo donde lo necesitas, con el propio calor su viscosidad disminuira hasta un tacto mas liquido que permitira una penetracion placentera y comoda.enriquecido con aloe vera, protege tu piel gracias a sus propiedades hidratantes, nutritivas y suavizantes. ya sea porque la pasion te ha cogido de sorpresa o porque te vas de viaje y no quieres cargar con un bote grande respeta el medio ambiente y respeta tus mucosas con este paquete de 10 unidades.","Contiene 3 ml x 10 unidadesLubricante íntimo a base agua enriquecido con Aloe Vera.Perfecto para sexo anal.Compatible con preservativos y juguetes eróticos.Ingredientes: Aqua, Glycerin, Propylene Glycol, Aloe Barbadensis Leaf Juice, Cyclopentasiloxane, Hydroxyethylcellulose, Sodium Benzoate, Diazolidinyl Urea, Carbomer, Sodium Acrylates Copolymer, Dimethiconol, Citric Acid, Hydrogenated Polydecene, Potassium Sorbate, C9-12-Isoalkane, Pentasodium Pentetate. ",https://www.amantis.net/bacanal-monodosis-pack-10-uds/,True,True,False,False,False,False,True,False
,,,,,,7,LUMINEUSE,vestido sexy con brillantes,"presentamos ""lumineuse"", una pieza maestra en el mundo de la moda que redefine la sensualidad y el glamour. este vestido unico, embellecido con brillantes incrustados y un diseño cruzado en el canal del pecho, es la personificacion de la tentacion. con su flexibilidad y talla unica, ""lumineuse"" se adapta perfectamente a tu figura, garantizando un look deslumbrante en cualquier evento."," Destacadas:Estilo: Vestido sexy con un diseño cruzado en el pecho, que aporta un toque de sofisticación y sensualidad. Se mira pero no se toca! Prueba a tentar y generar resistencia, el ambiente arde.Adornos: Brillantes incrustados que capturan y reflejan la luz, creando un efecto deslumbrante.Material: Tejido flexible y cómodo, ideal para ajustarse a diversas figuras sin sacrificar el estilo.Talla Única: Diseñado para adaptarse a una amplia gama de tallas, abrazando las curvas con elegancia.Color: Negro, que complementa la riqueza de los brillantes.Experimenta la Magia de ""Lumineuse"": Con ""Lumineuse"", te invitamos a sumergirte en un mundo donde la moda se encuentra con la sensualidad. Cada detalle de este vestido ha sido cuidadosamente pensado para asegurar que no solo luzcas espectacular, sino que también te sientas increíblemente especial. ""Lumineuse"" no es solo un vestido, es una declaración de estilo y confianza. Ver características y medidasInstrucciones de Cuidado:Lavar preferentemente a mano o en ciclo suave.No usar blanqueador.Secar colgado para mantener la integridad de los brillantes y el tejido. ",https://www.amantis.net/lumineuse-vestido-sexy-con-brillantes/,False,False,False,False,False,False,True,False
,,,,,,55,AVATAR DOBLE,doble penetración ¡ideal para arnés!,"desear lo que no se tiene no vale la pena…¡cuando no te lo podemos conseguir! pero si tu fantasia es la doble penetracion, tranqui, no hay problema, aqui te presentamos un juguete que te ofrece esto y mucho mas.fantasear con los limites es tentador, el morbo de explorarlos, de sentir que se esta exprimiendo el placer a tope. si algo nos gusta, ¿por que no vamos a querer el doble? ¿y no es aun mejor si lo compartimos? pues todo esto nos lo permite avatar doble.  hecho de silicona liquida, este dildo doble te ofrece una textura sedosa e increiblemente suave que te cautivara, y ademas es tan flexible y blandito que se te antojara irresistible. las posibilidades de juego con avatar doble son muchisimas, solo tienes que dejar volar la imaginacion y ya veras como se te ocurre mas de una. ¿quieres un ejemplo? vale. si eres una persona con vagina puedes introducirte en cada orificio una de las partes de este dildo o restregarte contra ellas. puedes disfrutarlo a solas o hacerlo delante de tu pareja y aumentar por mil la excitacion del momento. tambien puedes introducirte el lado mas pequeño y curvado en la vagina y ajustar el dildo a tu cuerpo con ayuda de un arnes para penetrar a tu pareja. la experiencia compartida se vuelve mucho mas intensa.utiliza tu lubricante a base de agua favorito y disfruta haciendo realidad tus deseos. ya veras lo satisfactorio que resulta explorar los limites y encontrarte ante un nuevo mundo lleno de posibilidades para el placer."," Dildo dobleMaterial: silicona líquidaMedidas: 13 * 3 cm | 14 * 4 cm (26 cm de longitud en total)SumergibleCompatible con arneses abiertos (no incluido)Color: Negro, piel clara o púrpura ",https://www.amantis.net/avatar-doble-doble-penetracion-ideal-para-arnes/,True,False,True,True,False,True,True,False
,,,,,,133,Desliz! Anal monodosis,pack de 10 uds,"todas las bondades de tu lubricante anal de confianza en formato monodosis para que siempre lo tengas a mano de manera comoda y discreta.ya sea porque la pasion te ha cogido de sorpresa o porque te vas de viaje y no quieres cargar con un bote grande respeta el medio ambiente y respeta tus mucosas con este paquete de 10 unidades.¿que mas necesitas para probar este lubricante con ingredientes de origen vegetal de agricultura ecologica?contiene 3 ml x 10 unidadeslubricante intimo en base agua enriquecido con aloe vera.perfecto en juegos de pareja o con juguetes eroticos.ingredientes: aqua, aloe barbadensis leaf juice, glycerin, hydroxyethylcellulose, sodium benzoate, diazolidinyl urea, potassium sorbate, citric acid, ci 42090.",,https://www.amantis.net/desliz-anal-monodosis-pack-10-uds/,True,True,False,False,False,False,True,False
,,,,,,50,YANTA,anillo doble para pene,"en el sexo tambien cambiamos de marcha, frenamos, aceleramos, echamos de freno de mano, recibimos impactos inesperados y necesitamos mantener la direccion. necesitamos conducir nuestro deseo para poder obtener mas placer y dar mas placer a nuestros amantes.yanta, un anillo con un diseño completamente innovador y creativo sera uno de tus aliados a la hora de lanzarte en este apasionado viaje. este anillo es doble, y por tanto cumplira varias funciones a la vez:la posicion encima de los testiculos nos ayudara a retrasar la eyaculacion y alargar el placer. ademas estirara la piel de los testiculos otorgando mayor sensibilidad al roce.la posicion en la base del pene aumenta la ereccion y engrosa el tamaño.complementos sexuales como yanta son los compañeros ideales para acompañar un proceso de disfuncion erectil o situaciones de eyaculacion precoz.","Anilla para peneMaterial: Silicona MédicaMedidas: 4,9 cm de diámetro y 3,4 de ancho.Sumergible¿Cómo se utiliza la anilla doble YANTA?Para utilizar esta anilla es recomendable esperar a tener una erección y para su fácil inserción es recomendable que utilices algún lubricante de agua como Desliz!En el hueco que hay en YANTA entre la primera anilla y la segunda, podremos colocar nuestros testículos de manera que aumentaremos la sensibilidad de los mismos, y a su vez alargaremos el placer pues retrasaremos la eyaculación considerablemente.Es importante que la anilla se adecue el tamaño de tu pene para que haga su función correctamente y no apriete más de lo debido.¿Cómo saber si es un tamaño adecuado para mi?Calcula el diámetro de tu pene o del conjunto de tu pene y testículos.Réstale 3 mm para que la anilla quede prieta. La anilla debe presionar pero ¡no apretarte hasta el desmayo! Asegura que una vez colocada te cabe un dedo estirando la goma.Colócala con el pene semierecto y lubricanteÚsala máximo 20-25 minutos y no te quedes dormido con ella. ",https://www.amantis.net/yanta-anillo-doble-pene/,False,False,False,False,False,False,True,False
,,,,,,93,LIBBA,pintalabios vibrador con lengua cosquilleante,"la felicidad se esconde en las pequeñas cosas y no se nos ocurre mejor frase para presentarte a libba.este discreto pintalabios vibrador es ideal para llevarlo siempre en el bolso o el neceser y no olvidarlo jamas en tus viajes de placer. con sus 12.5 cm, libba no defrauda. con un unico boton podras controlar facilmente sus 10 patrones e intensidades de vibracion y te sorprendera la potencia que esta pequeña bala vibradora es capaz de demostrar. su vibracion cosquilleante despertara tu placer y sentiras como crece la excitacion mientras libba recorre tu anatomia.y por si esto no fuese suficiente, nuestra pequeña joya guarda un maravilloso secreto: bajo su tapa esconde una potente y certera lengüita que esta esperando a ser descubierta y lista para hacerte perder el control. ya sea a solas o en compañia, podras concentrar ese excitante cosquilleo justo en el punto que desees con la intensidad que te apetezca; las sensaciones se concentraran en ese punto y seran tan intensas cuando la pases por tus pezones, tu clitoris o tu glande que te costara creer la grandeza de una lengua tan pequeña.asi que no lo dudes, este pintalabios vibrador es, sin duda, una experiencia completamente nueva y uno de esos juguetes que vienen a recordarnos que el tamaño no siempre importa.","Bala vibradora con lengüitaMaterial: Recubrimiento de ABS, lengua hecha en silicona médicaRecargable, cargador USB incluidoSalpicable (IPX5)Medidas: 12.5 cm * 2.5 cm ",https://www.amantis.net/libba-pintalabios-vibrador-con-lengua-cosquilleante/,False,False,False,True,False,True,True,False
,,,,,,108,AUREA,masturbador de anilla para pene,"te traemos a tu vida sexual complementos que acompañaran tus sesiones masturbatorias y las haran mas plenas y divertidas. usar asistentes masturbatorios es una buena idea, ¿sabes por que?al añadir una sensacion extra que nos aporte mas placer nos servira como un ensayo para luego entrar en contacto con sensaciones de piel con piel. gracias a esto sentiremos un mayor control eyaculatorio.aurea es un asistente masturbatorio para pene con forma de anilla, es decir que tiene forma de anilla pero gracias a su grosor, tamaño de diametro y elasticidad podremos usarlo para masturbar nuestro pene de arriba a abajo. a diferencia de otros masturbadores que cubren el pene en su totalidad, con aurea podras masajear con sus relieves interiores la zona del tronco del pene. lo bueno de dejar la punta del pene al descubierto es que podras eyacular con total libertad y si usas este juguete en compañia podras compaginarlo tambien con una felacion.ademas, encontramos en aurea otro uso muy util tambien, cuando el pene es demasiado grande o el conducto vaginal demasiado corto, la vagina se resiente con penetraciones muy profundas. en estas, aurea puede venir al rescate y funcionar como tope para que la punta del pene no llegue tan al fondo. de esta manera la penetracion puede “embestir” sin miedo a hacer daño a la otra persona.",Masturbador de anilla para peneMaterial: TPESin ftalatosDiámetro: 5 cmSumergiblePeso: 25gColor: negroCómo se utiliza el anillo-tope para pene DONUTPara utilizar esta anilla es recomendable esperar a tener una erección y para su fácil inserción te sugerimos que utilices algún lubricante de agua como Desliz!Es importante que el anillo para pene se adecue al tamaño de tu pene para que haga su función correctamente y no apriete más de lo debido. ,https://www.amantis.net/aurea-masturbador-de-anilla-para-pene/,False,False,False,True,False,True,True,False
,,,,,,64,LAZZO,funda con anillo doble para pene,"te agarra la base del pene pero para dar rienda suelta a una potente y duradera ereccion. te presiona el glande pero para liberar su costumbre al tacto y darle una nueva sensibilidad.y teniendo todo lo necesario bien atado, lazzo desatara tambien un placer extra en la penetracion haciendola mas completa y estimulante, no solo para ti, tambien para tu acompañante. esto es debido a la existencia de un reborde en la parte superior del juguete para la estimulacion de punto g o punto p.como sabemos el punto g se ubica en la pared frontal de la vagina, a unos cinco centimetros de la entrada, tiene una textura rugosa facil de identificar pero dificil de estimular solo con la penetracion en algunas posturas. y lo mismo pasa con el punto p.decora tu pene con este maravilloso lazzo y conviertelo en el regalo que todo punto g y p desean recibir.","Funda para peneMaterial: Silicona MédicaMedidas: 14,2 cm de largo. 3,2 y 3,4 cm de diámetro de anillas inferiores. 4,7 cm de anilla superior.Sumergible 	 Cómo se utiliza el anillo para pene WUFF WUFFPara utilizar esta anilla es recomendable esperar a tener una erección y para su fácil inserción es recomendable que utilices algún lubricante de agua como Desliz!Es importante que la anilla se adecue al tamaño de tu pene para que haga su función correctamente y no apriete más de lo debido.¿Cómo saber si es un tamaño adecuado para mí?Calcula el diámetro de tu pene o del conjunto de tu pene y testículos.Réstale 3 mm para que la anilla quede prieta. La anilla debe presionar pero ¡no apretarte hasta el desmayo! Asegura que una vez colocada te cabe un dedo estirando la goma.Colócala con el pene semierecto y lubricanteÚsala máximo 20-25 minutos y no te quedes dormido con ella. ",https://www.amantis.net/lazzo-funda-anillo-doble-pene/,False,False,False,False,False,False,True,False
,,,,,,186,SHOCKY,vibrador doble con electroestimulación,"todo el mundo sabe que el sexo es electrizante de por si y que cuando hay mucha quimica entre dos personas, sentimos que practicamente saltan chispas. pues bien, con los juguetes de electroestimulaciones como este llevaremos este dicho a la realidad.tienes ante ti un juguete generador de sensaciones poco conocidas pero muy estimulantes. shoky es un dildo vibrador doble que tambien emite unas suaves y eroticas descargas electricas que te van a volver loca. como sabeis hay dolores placenteros, y este es uno de ellos. las descargas son de baja intensidad y las sensaciones iran mas alla de los genitales, ya que al estar nuestro cuerpo compuesto de agua, es un gran conductor de la electricidad. la sensacion sera expansiva y los impulsos electricos nos conduciran al orgasmo, produciendo una sensacion parecida, aunque mas intensa, a un azote inesperado liberando la dopamina y adrenalina necesarias. en total, tiene cinco tipos de ondas electricas que podras ir probando a traves de un boton intuitivo.este vibrador tiene la forma clasica de un vibrador de tamaño medio, que estimulara tu vagina y tu clitoris de manera simultanea. tiene un motor dual que hara que vibren ambas zonas a la vez de menor a mayor intensidad en sus tres primeros modos. en sus siete siguientes modos, unas combinaciones escandalosas alternaran las vibraciones jugando entres estimulacion interna y externa. en total, shoky es un vibrador punto g tiene diez programas de vibracion diferentes. la parte con forma falica esta recubierta con unas maravillosas estrias en la punta que masajearan la parte interna de tu clitoris. tambien nos ofrece una curvatura y cierta flexibilidad que permitiran una mayor adaptabilidad a cada cuerpo, asi como una forma ahuevada en la punta que favorecera la estimulacion interna.todos los juguetes electroestimulantes dan pie a juegos de pertenecientes a la categoria de bdsm por lo que hay que tener en cuenta el principio sccp (sexo seguro, sensato, consensuado y placentero) y no olvideis tener una palabra de seguridad o en este caso un gesto que nos ayude a entender si algun limite esta siendo sobrepasado.","Medidas largo: 1,93 cm Medida máxima diámetro: 3,5 cmMaterial: silicona + abs10 modos de vibraciónTipo de carga: mediante cable USB (incluido)Salpicable IPX4Color: NegroSilencioso >35dbCómo se utiliza el vibrador doble con electroestimulación SHOKYLa tormenta eléctrica que se viene es suave pero intensa, así que te sugerimos que comiences explorando todas tus zonas erógenas para poder activar el circuito de la excitación.Antes de probar la electroestimulación en los genitales, puedes probar la sensación en zonas menos sensibles de tu cuerpo para saber qué esperar e ir de menos a más. Luego puedes ir a zonas intermedias como los muslos internos o los pezones.Puedes utilizar la vibración de este vibrador sin activar la electroestimulación y viceversa, utilizarlo como un juguete que emite descargas eléctricas. Si lo usas con la función de electroestimulación es un juguete que se presta a juegos de dominación y sumisión, tienes la erótica del poder a un click.Este juguete tiene tres botones, apretando el botón de en medio con una pulsación larga, encenderás el juguete. El botón de arriba con tan solo un click emitirá una descarga eléctrica, conforme vayas cambiando el modo la onda de la descarga será diferentes. El botón de abajo es para activar las diferentes combinaciones vibratorias del juguete llegando hasta diez maneras rítmicas diferentes.Te recomendamos siempre usar uno de nuestros lubricantes a base de agua como Desliz! para favorecer la penetración y aumentar el placer. También existen cremas para inducir la electricidad.No olvides limpiar antes y después de usarlo con agua tibia y un jabón neutro, o un jabón bactericida como Limpín. Sécalo bien antes de guardarlo y mantenlo alejado de otros juguetes, por ejemplo en una de nuestras bolsas de satén ",https://www.amantis.net/shocky-vibrador-doble-con-electroestimulacion/,False,False,True,True,False,True,True,False
,,,,,,142,ATOMIC,impulsor de placer by amantis,"poderoso como pocos, atomic llega para impulsarte con el placer mas absoluto.con el podras derretirte de placer, incluso con las manos libres. activa su vibracion, y navega entre sus 12 patrones, ofreciendo diferentes combinaciones entre sus dos motores. deja que su brazo externo te acaricie con su suave rugosidad estimulando toda tu vulva o perineo gracias a su flexibilidad y su forma curvada. mientras tanto, el dildo de atomic estimulara tu vagina o ano con sus suaves relieves y vibraciones, proporcionandote una sensacion de plenitud unica, y permitendote alcanzar una estimulacion profunda, si asi lo deseas.pero, quieres mas, ¿verdad? ¡atomic te lo concede!cuando sientas que se acerca el momento de fundirte de placer, activa su funcion impulsora… podras elegir entre 10 movimientos impulsores que imitan una penetracion, y dejarte llevar con solo sujetar el juguete. o adentrarte aun mas en la estimulacion, y acompañarlo de un movimiento manual, mientras gimes: “mas rapido… ¡mas rapido!”el atomic es la oveja negra de los “rabbits”, y no podria estar mas orgulloso de serlo. ¿te atreves a probar esta impulsion de placer?acompañalo con un lubricante de base acuosa, como nuestro desliz! eco natural, para disfrutarlo al maximo. mantenlo siempre a punto, lavandolo antes y despues de cada uso, con agua tibia y jabon neutro, o un jabon bactericida, como limpin. guardalo una vez seco, en su bolsita de regalo, y separado de otros juguetes.","Material: silicona de grado médico y ABS.Recargable por cable USB (incluido). 3h de carga, para 1h de uso continuado.Incluye bolsa de satén rosa para guardarlo.Vibración: 12 patrones.Impulsión: 10 modos.Medidas: 5cm. de diámetro máximo x 24cm. de largo, 13cm. penetrables.Salpicable IPX4 (no sumergible).Silencioso: <35dBNo utilizar si llevas Marcapasos. ",https://www.amantis.net/atomic-impulsor-placer-by-amantis/,True,False,False,True,False,True,True,False
,,,,,,124,SUTYEN FLEX,body xl floral con efecto liguero,"una pieza, multiples sensaciones ¿lista para deslumbrar con una sola prenda? suyten flex, de amantis, es la definicion de elegancia y sensualidad. este body con estampado floral no es solo una prenda de lenceria; es un manifiesto de estilo y confort. perfecto para esas ocasiones en las que quieres sentirte sexy y refinada al mismo tiempo.versatilidad y sorpresa suyten flex es tan versatil como impresionante. usalo solo para una noche inolvidable o combinalo con tu vestido favorito para agregar un toque sorpresivo y chic a tu outfit. imagina la sorpresa cuando descubran que lo que parecian simples medias de encaje es, en realidad, un body completo con un diseño exquisito.diseño unico y ajuste perfecto el diseño de suyten flex mezcla lo picaro con lo elegante. sus tirantes de finas tiras y la apertura en el torso y espalda añaden un aire coqueto a un estampado original y sofisticado. este body se adapta a tu figura como un guante, realzando tus curvas con delicadeza y precision.realza tu belleza en un solo paso con suyten flex, potenciar tu belleza nunca fue tan facil. este body es una declaracion de autoconfianza y estilo.suyten flex es mas que una prenda, es una experiencia de moda que te invita a redescubrir tu poder de seduccion. sumergete en el mundo de la lenceria que empodera y embellece, todo en uno.","Material: Body de rejilla, suave y adaptable.Talla: XL, perfecto para abrazar y realzar tus curvas.Color: Negro clásico, para un look atemporal.Cuidado del Producto: Lavar a mano con agua fría y productos suaves. Utiliza bolsitas de satén individuales de Amantis para conservar el body en perfecto estado.Pieza única; tejido en malla sin cierres ni costuras.Muy suave y elástico, se adapta a ti como una segunda piel.Braguita no incluida.Composición: 94% Nylon, 6% ElastanoColor: Negro ",https://www.amantis.net/sutyen-flex-body-xl-floral-con-efecto-liguero/,False,False,False,False,False,False,True,False
,,,,,,79,TRINITY,dildo con anilla para doble penetración,"recibir una doble penetracion es una de las fantasias mas comunes, pero… ¿como llevarla a cabo sin los lios de involucrar a una tercera persona?permitenos presentarte a trinity, el revolucionario dildo de silicona que, gracias a una comoda anilla, se ajustara al pene de tu pareja, y simultaneamente estimulara tu clitoris con su potente bala vibradora. una autentica joya tres en uno, diseñada para una experiencia intensa y completa.invita a tu pareja a explorar nuevas sensaciones, realizando movimientos circulares con este innovador juguete, siempre acompañado de vuestro lubricante a base de agua preferido. deja que se deslice dentro y fuera de ti, sincronizando con la penetracion de tu compañero. percibe cada uno de los movimientos de su pene dentro de tu vagina, y las cuatro esferas de trinity entrando y saliendo de ti al ritmo que vuestros cuerpos deseen establecer.tu clitoris no sera olvidado en esta aventura: sus delicadas fibras de silicona difundiran las vibraciones de la bala de manera persistente y energica, como un rio de placer que fluye constantemente, ofreciendote 7 modos de vibracion distintos.descubre al fin la fascinante experiencia de la doble penetracion, una aventura sin igual para disfrutar a plenitud.","Dildo para doble penetración con vibración y estimación pra clítorisMaterial: silicona (bala vibradora en ABS)Medidas:Anilla 3,3cm de diámetro (elástica)Dildo 13 cm de largo (11,5 penetrables). 2,5 cm de diámetro cada una de las 4 bolasEstimulador de clítoris: 2cm de superficie estimuladoraBala extraíble: funciona con 3 pilas LR44 (2 juegos incluidos)Vibración: 7 modos (bala vibradora extraíble)SumergibleColor: negro o rojoLimpieza y conservación:       No olvides acompañarlo con tu lubricante a base de agua preferido, como Bacanal, y limpiarlo antes y después de cada uso con agua tibia y jabón neutro, o un jabón bactericida como Limpín. Guarda tus juguetes alejados de la luz solar directa y de manera individual (no deben almacenarse nunca en contacto con otros) por ejemplo con nuestras bolsas de terciopelo. ",https://www.amantis.net/trinity-dildo-con-anilla-para-doble-penetracion/,True,False,False,True,False,True,True,False
